-2.947,0.75242,-3,1
2.756,0.91116,3,1
-3.6046,-2.8834,-3,-3
0.66298,-3.0702,1,-3
-0.88732,0.95828,-1,1
-0.87156,2.9239,-1,3
0.70555,-1.1137,1,-1
-3.2346,-0.7868,-3,-1
-0.74039,0.91883,-1,1
0.97489,2.8181,1,3
0.92456,-1.0008,1,-1
-3.369,-0.72713,-3,-1
-2.9879,-0.66546,-3,-1
-2.9757,3.0941,-3,3
0.68894,-1.0871,1,-1
0.6982,-3.3223,1,-3
3.2064,0.71938,3,1
-1.2367,3.0651,-1,3
-3.4062,-2.7069,-3,-3
-1.314,-2.9148,-1,-3
-1.2448,-1.1027,-1,-1
2.5399,-1.0288,3,-1
-3.1713,-2.7427,-3,-3
-1.3144,0.81377,-1,1
-1.1439,-2.9046,-1,-3
-1.0933,0.97931,-1,1
-1.1808,-1.1575,-1,-1
1.1619,0.68261,1,1
2.7718,2.9886,3,3
-2.9558,-0.96527,-3,-1
-2.9207,3.0582,-3,3
-1.0954,0.67986,-1,1
0.83171,-1.0326,1,-1
2.7637,-3.4322,3,-3
2.7977,-0.949,3,-1
0.70624,0.63162,1,1
3.0342,-0.98382,3,-1
0.69431,2.8546,1,3
-1.3074,-3.0597,-1,-3
-1.0241,-3.0428,-1,-3
-2.871,1.2517,-3,1
-3.1442,2.9704,-3,3
-1.1284,-2.9368,-1,-3
0.95667,-1.4156,1,-1
2.6859,-0.78794,3,-1
-3.3947,-1.3087,-3,-1
2.9516,-3.1236,3,-3
0.62941,2.7513,1,3
0.64381,-3.1026,1,-3
1.0377,-1.3098,1,-1
2.7212,2.6138,3,3
2.4932,-3.3508,3,-3
2.7423,-3.1157,3,-3
0.81688,0.64686,1,1
2.7721,0.76177,3,1
3.0757,-1.0336,3,-1
-0.89276,3.0896,-1,3
-3.1957,3.2321,-3,3
-3.244,-1.1724,-3,-1
1.0361,-0.9814,1,-1
-3.0633,2.7353,-3,3
0.78632,0.8768,1,1
0.82052,-1.2011,1,-1
2.7704,-1.0718,3,-1
-3.0716,-2.6904,-3,-3
-2.8598,2.7557,-3,3
2.9657,3.1096,3,3
-2.8036,0.77654,-3,1
0.71847,2.6706,1,3
2.9329,-3.3172,3,-3
2.8187,0.97617,3,1
2.8836,-3.3101,3,-3
3.2402,0.94357,3,1
2.5381,2.9156,3,3
-0.63828,-3.0704,-1,-3
0.4875,2.8083,1,3
1.168,-3.2525,1,-3
2.7531,1.1119,3,1
1.2317,-2.8547,1,-3
-3.1304,2.6736,-3,3
2.8904,0.84507,3,1
2.9364,3.0979,3,3
0.72971,2.8367,1,3
3.0499,0.84621,3,1
2.6041,3.2819,3,3
-2.8216,-1.2421,-3,-1
-1.2959,3.1531,-1,3
-3.337,-1.2281,-3,-1
-0.89649,-3.0555,-1,-3
-1.4174,0.82447,-1,1
-1.1131,-3.2819,-1,-3
2.8808,0.9547,3,1
0.75691,-1.2144,1,-1
1.2044,-1.1507,1,-1
2.7272,2.9564,3,3
-3.2307,-0.85746,-3,-1
-1.3885,-3.3897,-1,-3
3.0782,-3.2264,3,-3
0.8117,2.8247,1,3
0.76513,-1.0312,1,-1
-1.2782,-3.0383,-1,-3
-0.90604,-1.0798,-1,-1
-1.1953,-1.1939,-1,-1
1.2717,0.93524,1,1
-1.4438,3.0653,-1,3
-2.8592,-3.2825,-3,-3
3.1505,3.0219,3,3
-3.1152,2.7113,-3,3
2.7751,-2.9985,3,-3
-0.83702,2.8856,-1,3
-0.96488,2.9323,-1,3
-2.6943,3.4555,-3,3
-3.0709,2.8534,-3,3
2.6743,-1.1113,3,-1
-1.0906,-1.2339,-1,-1
3.0531,2.706,3,3
0.40696,-0.97242,1,-1
-3.0572,-2.9217,-3,-3
-1.1941,1.0056,-1,1
-2.8445,0.92068,-3,1
-1.4437,1.0583,-1,1
-2.9949,-3.2768,-3,-3
2.5629,-0.9369,3,-1
-0.83545,-3.1355,-1,-3
0.66186,2.8853,1,3
0.85526,-1.2922,1,-1
0.97028,-0.81933,1,-1
-3.1009,2.7148,-3,3
2.7589,-1.4006,3,-1
3.0649,1.0213,3,1
-3.15,2.8617,-3,3
-1.1211,1.0269,-1,1
-2.9321,-1.0359,-3,-1
-1.2206,2.8023,-1,3
0.90191,-2.9899,1,-3
-0.90954,0.7856,-1,1
0.66151,1.1335,1,1
-2.9872,-1.3299,-3,-1
0.66581,0.9834,1,1
0.6821,-3.463,1,-3
2.9702,-2.8067,3,-3
-3.2627,2.93,-3,3
-1.0184,-3.1331,-1,-3
1.2643,2.6675,1,3
2.7705,2.7986,3,3
-1.059,-2.8423,-1,-3
-3.3976,0.86151,-3,1
-0.94888,-3.1719,-1,-3
-1.2977,0.71757,-1,1
2.8799,-1.1718,3,-1
2.896,-0.95402,3,-1
-1.0553,0.97471,-1,1
-1.2252,2.6415,-1,3
-1.3266,0.94555,-1,1
-0.72241,-1.2606,-1,-1
-1.5892,3.0237,-1,3
-0.85822,-3.6288,-1,-3
2.875,-0.43613,3,-1
-3.2581,0.32162,-3,1
3.0804,-2.6512,3,-3
-1.3902,2.6222,-1,3
1.0808,-2.912,1,-3
2.7742,2.7335,3,3
0.85701,-0.84789,1,-1
0.88463,0.77226,1,1
-1.1416,1.0768,-1,1
-1.136,0.45197,-1,1
2.8836,0.94233,3,1
2.8399,0.91756,3,1
-1.2434,-0.8597,-1,-1
-3.1588,-3.5989,-3,-3
2.8725,-3.0932,3,-3
2.688,-0.84871,3,-1
-3.037,-2.9533,-3,-3
-1.0015,0.823,-1,1
-2.8529,2.8975,-3,3
2.7031,2.5565,3,3
2.9544,-3.0819,3,-3
0.80561,0.69871,1,1
0.63545,-3.1364,1,-3
3.0453,-3.2264,3,-3
0.85139,1.2676,1,1
-1.2817,0.35867,-1,1
3.0616,-2.4907,3,-3
-2.9601,2.3973,-3,3
2.6531,1.2055,3,1
-0.92126,-1.1122,-1,-1
-3.4304,0.96307,-3,1
-1.0916,-3.6473,-1,-3
2.9592,-2.7225,3,-3
-1.1666,0.64466,-1,1
-0.92322,-2.9413,-1,-3
-3.0637,0.41062,-3,1
0.86951,0.99712,1,1
0.59379,2.8419,1,3
0.91839,-2.7717,1,-3
-2.6715,-1.5534,-3,-1
0.38913,3.1243,1,3
-2.7566,-3.173,-3,-3
-3.0513,2.9665,-3,3
-3.1753,2.76,-3,3
-3.2553,-1.1967,-3,-1
-0.74434,-1.3811,-1,-1
2.7307,2.8075,3,3
2.869,1.2611,3,1
-3.2916,-1.1469,-3,-1
-0.77544,-1.2384,-1,-1
0.6566,3.0054,1,3
-1.1045,0.63936,-1,1
0.77147,1.127,1,1
-3.3836,-1.0704,-3,-1
-2.6721,-3.3848,-3,-3
2.9047,3.3139,3,3
-3.2852,2.4816,-3,3
2.8314,-0.96087,3,-1
0.91991,-1.2537,1,-1
2.903,-0.94914,3,-1
-0.94896,1.146,-1,1
-3.2386,2.7953,-3,3
-1.014,0.77666,-1,1
0.73434,2.942,1,3
-0.9549,-1.0833,-1,-1
-1.0951,0.78006,-1,1
-0.94963,1.0973,-1,1
-3.2253,2.6786,-3,3
3.043,-1.1623,3,-1
2.7701,1.0439,3,1
-3.003,-2.9851,-3,-3
-0.72506,2.5654,-1,3
2.7083,3.1363,3,3
-2.7066,-3.3856,-3,-3
2.6414,3.0369,3,3
-0.81864,-1.3491,-1,-1
0.66934,3.0052,1,3
-0.83897,-1.0808,-1,-1
-3.3259,3.1021,-3,3
-3.2111,-3.1075,-3,-3
-1.1057,-2.8952,-1,-3
-1.1036,-1.3021,-1,-1
0.7661,-2.879,1,-3
0.78221,-2.871,1,-3
-1.0542,-3.1501,-1,-3
0.72226,0.82601,1,1
2.5575,-3.2415,3,-3
2.8826,-3.2135,3,-3
2.7484,-0.96849,3,-1
0.71513,-2.9161,1,-3
-0.82559,-2.9897,-1,-3
-1.2372,2.9963,-1,3
-3.0686,0.9401,-3,1
-1.0854,0.82907,-1,1
-0.89299,0.75729,-1,1
0.66273,2.8962,1,3
-0.95352,-2.9746,-1,-3
-1.1728,0.71317,-1,1
0.75033,-1.1975,1,-1
1.1844,-0.84659,1,-1
-3.289,2.8701,-3,3
0.85449,0.7675,1,1
2.6345,-0.80762,3,-1
-0.8132,-3.2097,-1,-3
-1.3935,0.98249,-1,1
-0.90325,-1.4059,-1,-1
2.978,1.2168,3,1
-3.0863,2.9773,-3,3
-1.1831,-1.2654,-1,-1
3.1639,0.6756,3,1
2.5727,1.0487,3,1
-0.80132,-1.3655,-1,-1
2.487,-0.7955,3,-1
-0.7742,-3.4018,-1,-3
2.7149,-0.8093,3,-1
-0.79597,-1.2643,-1,-1
0.63928,1.191,1,1
-3.1915,-1.3481,-3,-1
2.7772,-3.006,3,-3
-2.8484,1.1099,-3,1
-1.103,0.61763,-1,1
2.995,3.1702,3,3
-3.5716,-1.2367,-3,-1
-0.9048,-3.1494,-1,-3
-1.5124,-3.0058,-1,-3
-2.7364,-2.9383,-3,-3
-1.5344,-0.95087,-1,-1
-2.5186,-3.2453,-3,-3
2.5331,3.1098,3,3
-2.9145,-3.2995,-3,-3
2.6303,-0.87033,3,-1
-2.8863,-3.135,-3,-3
0.74656,-1.0791,1,-1
-0.88182,-2.919,-1,-3
-1.0908,0.80911,-1,1
-1.1176,0.94321,-1,1
-0.99034,0.95952,-1,1
-3.2616,3.051,-3,3
-3.0223,-3.4589,-3,-3
-0.9586,-0.97003,-1,-1
-2.9425,-1.6112,-3,-1
3.0234,1.2607,3,1
-1.3496,-0.96263,-1,-1
-2.6828,-3.0546,-3,-3
-3.1367,2.8589,-3,3
-2.8717,0.63802,-3,1
2.5886,2.8975,3,3
1.3349,-2.9885,1,-3
0.75402,2.6608,1,3
2.5558,-0.87543,3,-1
1.3097,-3.182,1,-3
2.542,3.2579,3,3
-1.2405,0.87727,-1,1
-3.1803,2.6715,-3,3
-1.4158,2.5366,-1,3
0.94057,-0.8603,1,-1
-3.092,0.63488,-3,1
-1.1031,-1.4362,-1,-1
1.2202,-1.0886,1,-1
2.4795,1.0097,3,1
3.3063,-2.8115,3,-3
0.69799,0.78162,1,1
2.8682,1.199,3,1
0.60657,0.78458,1,1
3.1896,1.1844,3,1
0.58136,2.8707,1,3
0.88622,2.9356,1,3
0.44618,2.9439,1,3
-0.94069,-1.4873,-1,-1
3.156,-2.6839,3,-3
-0.94517,2.6455,-1,3
2.4418,3.2636,3,3
-2.8224,0.46777,-3,1
2.4259,3.0629,3,3
1.2709,-3.0962,1,-3
2.988,1.2725,3,1
0.79602,2.8406,1,3
0.45666,1.0409,1,1
-0.48389,-3.2425,-1,-3
-1.1993,1.0526,-1,1
-3.1305,2.3314,-3,3
2.5428,3.3557,3,3
-3.1417,0.76751,-3,1
-1.1903,2.8326,-1,3
-1.4057,3.0745,-1,3
-0.94911,0.60077,-1,1
2.5843,3.4138,3,3
-2.8882,-3.1354,-3,-3
-3.0106,2.9701,-3,3
-1.4459,0.57495,-1,1
3.1686,-2.8519,3,-3
-1.3129,-0.97079,-1,-1
-3.1445,-3.1963,-3,-3
-3.231,-2.9653,-3,-3
-3.0645,-3.4131,-3,-3
2.9136,-1.052,3,-1
2.7706,-1.0997,3,-1
2.7644,-0.99149,3,-1
-1.1286,-2.9274,-1,-3
-3.146,-1.2407,-3,-1
2.7922,-1.2584,3,-1
3.084,-1.0783,3,-1
0.65355,2.9247,1,3
-0.9756,-1.2853,-1,-1
0.79425,0.98794,1,1
-1.1238,-0.85507,-1,-1
-3.1586,0.85856,-3,1
-1.1926,-1.0163,-1,-1
-3.1647,-2.8761,-3,-3
-2.9594,-1.1924,-3,-1
2.7626,0.6485,3,1
3.1068,-0.93039,3,-1
-1.0876,3.0177,-1,3
-2.8934,3.0355,-3,3
-2.9927,2.7807,-3,3
0.89737,0.82265,1,1
-0.94712,-0.87478,-1,-1
-3.1248,2.8258,-3,3
0.97166,-0.98547,1,-1
-3.2951,0.95389,-3,1
-1.0279,-3.0687,-1,-3
-1.1573,0.98445,-1,1
-1.2215,-0.98316,-1,-1
-2.9608,-1.1606,-3,-1
1.0653,0.74227,1,1
2.9027,3.1599,3,3
-3.1241,0.98124,-3,1
-2.7271,2.6814,-3,3
2.7771,3.0641,3,3
-2.8348,-1.2191,-3,-1
0.69951,2.9482,1,3
-3.0422,-2.8018,-3,-3
-3.1194,0.84045,-3,1
0.9513,1.1026,1,1
-1.323,-1.2514,-1,-1
-1.1666,-2.6655,-1,-3
-3.529,-3.3613,-3,-3
1.1823,-2.6768,1,-3
-1.3284,2.9322,-1,3
-3.1826,-2.6745,-3,-3
-1.1088,-1.5055,-1,-1
3.1033,-0.67062,3,-1
-3.2598,2.6524,-3,3
1.2973,-0.99746,1,-1
0.57961,2.6135,1,3
2.8791,-3.383,3,-3
2.6929,0.78642,3,1
-1.0582,0.83653,-1,1
2.6773,0.66728,3,1
2.8756,-0.84336,3,-1
0.57273,-1.1792,1,-1
-0.91698,-3.1188,-1,-3
0.72461,1.1078,1,1
-3.0638,-1.345,-3,-1
2.7007,-1.1533,3,-1
0.66151,-3.2192,1,-3
2.788,-3.0478,3,-3
-1.0375,-1.1829,-1,-1
3.0262,1.1146,3,1
-3.2301,2.9198,-3,3
2.9313,-1.4989,3,-1
2.7196,1.0873,3,1
-1.183,-3.2891,-1,-3
1.159,0.93138,1,1
0.58323,2.7744,1,3
3.0149,-3.2167,3,-3
0.79268,2.8036,1,3
0.61361,-3.1943,1,-3
0.99109,-1.0633,1,-1
0.75794,0.98501,1,1
-1.0268,-1.2278,-1,-1
0.96604,1.1007,1,1
-2.9449,2.6802,-3,3
2.8141,3.0802,3,3
-3.2003,0.78751,-3,1
2.6607,-1.5875,3,-1
3.0533,-0.93985,3,-1
-2.9892,3.0639,-3,3
-2.7947,3.2443,-3,3
-3.1842,2.9148,-3,3
1.1942,0.78606,1,1
2.6746,2.764,3,3
-1.2516,-2.8927,-1,-3
-1.2327,-3.235,-1,-3
-3.1212,-0.76813,-3,-1
-3.3253,-1.3657,-3,-1
1.136,-0.87786,1,-1
-1.2991,2.8635,-1,3
-2.8115,-0.66623,-3,-1
-3.2707,2.834,-3,3
-1.1121,-2.8743,-1,-3
-2.983,1.1712,-3,1
-2.5886,2.8953,-3,3
2.59,2.4253,3,3
3.0404,-3.2343,3,-3
1.221,2.8278,1,3
-0.90268,2.8234,-1,3
2.7166,0.64272,3,1
3.2827,-1.424,3,-1
2.9473,2.9947,3,3
-3.1074,-1.0935,-3,-1
1.2526,0.83763,1,1
-1.2863,3.1148,-1,3
-3.064,-3.0634,-3,-3
-0.98602,2.9756,-1,3
-1.0705,2.6568,-1,3
2.8355,3.1199,3,3
-1.3279,-3.1873,-1,-3
-1.0921,-3.106,-1,-3
-1.0001,-1.3443,-1,-1
0.80356,3.0665,1,3
-3.0852,-0.91998,-3,-1
-2.7522,2.7022,-3,3
2.4784,2.9219,3,3
-0.6454,-3.2184,-1,-3
2.7079,2.9524,3,3
-2.9393,0.99149,-3,1
-1.2816,2.7217,-1,3
3.0174,0.95207,3,1
2.7084,1.0715,3,1
-0.80497,-1.1809,-1,-1
2.8027,2.8997,3,3
1.1749,3.0111,1,3
2.8089,2.7698,3,3
3.3609,-1.0367,3,-1
2.8782,2.8919,3,3
-0.78974,-0.92473,-1,-1
-0.94564,3.0037,-1,3
-2.8492,3.4,-3,3
-3.2163,2.7454,-3,3
3.0491,-0.82125,3,-1
-1.3876,0.71781,-1,1
2.7213,-3.1762,3,-3
0.96851,-3.0163,1,-3
-2.8247,2.9072,-3,3
0.71545,2.6822,1,3
3.0271,0.94068,3,1
2.9534,0.62764,3,1
3.1071,0.98534,3,1
0.902,1.0438,1,1
-3.0628,0.8082,-3,1
2.6471,-1.4692,3,-1
2.9549,-3.1153,3,-3
-1.2294,0.83421,-1,1
0.92672,-1.2763,1,-1
0.84159,0.98812,1,1
-3.3017,-0.94671,-3,-1
-3.5713,-2.6314,-3,-3
-3.3332,-3.0242,-3,-3
-1.3488,-1.0118,-1,-1
-1.43,-3.3338,-1,-3
2.6475,-3.195,3,-3
0.79229,-1.1834,1,-1
0.96408,-0.97448,1,-1
-1.2557,1.0436,-1,1
-1.1202,-1.337,-1,-1
3.1126,1.0432,3,1
-3.021,3.1559,-3,3
-1.1924,0.66437,-1,1
2.9705,-1.0166,3,-1
-1.1529,2.9997,-1,3
-3.0281,-0.91506,-3,-1
-1.1664,2.7973,-1,3
0.67007,-1.0683,1,-1
-1.2797,-3.1913,-1,-3
2.7522,-3.2492,3,-3
0.76669,-0.90602,1,-1
-1.1615,-0.97217,-1,-1
0.84684,-1.275,1,-1
2.9402,0.94155,3,1
-0.75307,2.9984,-1,3
-1.2466,2.8779,-1,3
0.80967,-3.2345,1,-3
0.95443,0.73726,1,1
2.7961,0.95383,3,1
-3.1758,-0.81735,-3,-1
-2.9905,-1.1696,-3,-1
1.1422,2.6286,1,3
2.7044,3.0572,3,3
-2.9193,-3.2399,-3,-3
3.1443,2.8627,3,3
-1.0565,3.0523,-1,3
-2.9151,0.71134,-3,1
2.7603,0.86947,3,1
0.90189,-1.2052,1,-1
-0.93332,0.9568,-1,1
-1.3902,0.84511,-1,1
0.87727,-3.1231,1,-3
0.8998,-1.0809,1,-1
-0.98137,0.99499,-1,1
-0.96771,2.8844,-1,3
